enemy_distance,enemy_bearing,enemy_velocity,my_energy,enemy_energy,wall_distance,wall_bearing,turn_rate,move_distance,fire_power
505.5417183164577,-87.35553681443702,8.0,73.40000000000009,89.00000000000014,185.75462257107574,65.15932785014348,2.6444631855629837,-60.0,1.0
540.4662077368558,-89.96687131991011,0.0,73.40000000000009,55.503780878395126,185.75462257107574,65.15932785014348,0.03312868008988801,-60.0,1.0
540.4678014106929,-89.86085982489736,0.0,73.40000000000009,51.30378087839512,186.3066876503833,65.1261991700536,0.13914017510263932,60.0,1.0
506.5876139207898,-87.41795735485289,1.0,73.40000000000009,87.80000000000015,186.16134226046563,64.98705899495096,2.582042645147112,60.0,1.0
540.5049588019834,-90.03567335389319,0.037749929216987964,73.40000000000009,51.30378087839512,186.16134226046563,64.98705899495096,-0.03567335389318771,60.0,1.0
508.5279539911549,-87.53227493073716,2.0,73.40000000000009,71.80000000000015,185.5939322036338,65.02273234884414,2.4677250692628405,60.0,1.0
540.5443702942985,-90.14235649440074,0.037749929216987964,73.40000000000009,60.30378087839512,185.5939322036338,65.02273234884414,-0.14235649440074383,60.0,1.0
511.4263700521202,-87.64947409403905,3.0,73.40000000000009,71.80000000000015,184.60954518805352,65.16508884324489,2.35052590596095,60.0,1.0
540.6097390436679,-90.24938106946102,0.06095509985452256,73.40000000000009,60.30378087839512,184.60954518805352,65.16508884324489,-0.24938106946102323,60.0,1.0
511.28560447547005,-87.77441789424151,0.0,73.40000000000009,71.20000000000016,183.2183741432939,65.41446991270591,2.225582105758491,60.0,1.0
540.7000823029879,-90.35714683938718,0.08416027049205717,73.40000000000009,59.70378087839512,183.2183741432939,65.41446991270591,-0.35714683938718395,60.0,1.0
511.108287962826,-87.90372123356813,0.0,73.40000000000009,70.60000000000016,181.43580847279952,65.7716167520931,2.0962787664318654,60.0,1.0
541.6788986662604,-90.51333786512984,1.0841602704920572,73.40000000000009,59.10378087839512,181.43580847279952,65.7716167520931,-0.5133378651298415,60.0,1.0
511.8921460614157,-87.9847936501148,1.0,73.40000000000009,70.60000000000016,179.28661523641415,66.28495461722294,2.0152063498852044,60.0,1.0
543.3900114028662,-90.69478262315103,2.084160270492057,73.40000000000009,59.10378087839512,179.28661523641415,66.28495461722294,-0.6947826231510277,60.0,1.0
672.0198705029964,-87.46448272612501,0.0,73.40000000000009,101.0,179.28661523641415,66.28495461722294,2.535517273874987,60.0,1.0
513.9865140969794,-91.21896589416562,2.0,73.40000000000009,68.60000000000016,176.48079048552336,63.74943734334795,-1.2189658941656205,60.0,1.0
546.015725850917,-94.12153533457649,3.084160270492057,73.40000000000009,59.10378087839512,176.48079048552336,63.74943734334795,-4.1215353345764925,60.0,1.0
672.0498117810365,-90.54084606944993,0.0,73.40000000000009,101.0,176.48079048552336,63.74943734334795,-0.5408460694499269,60.0,1.0
517.1196559281277,-91.47505070574563,3.0,73.40000000000009,68.60000000000016,173.29498442719273,64.29028341279788,-1.4750507057456304,60.0,1.0
672.0899345913381,-90.62606837624483,0.0,73.40000000000009,101.0,173.29498442719273,64.29028341279788,-0.6260683762448309,60.0,1.0
521.2874522666517,-91.70000668673426,4.0,73.40000000000009,68.60000000000016,169.90345672416743,64.91635178904271,-1.7000066867342554,60.0,1.0
672.1375455805077,-90.68196913302152,0.0,73.40000000000009,98.5,169.90345672416743,64.91635178904271,-0.681969133021525,60.0,1.0
276.19884502142276,-85.0653662375723,-8.0,71.40000000000009,17.600000000000065,166.598407783119,65.59832092206423,4.934633762427694,60.0,2.0
526.4688883039269,-91.84559827389599,5.0,71.40000000000009,68.60000000000016,166.598407783119,65.59832092206423,-1.8455982738959875,60.0,1.0
672.1851531973828,-90.68192083017199,0.0,71.40000000000009,98.5,166.598407783119,65.59832092206423,-0.6819208301719897,60.0,1.0
270.0529101287478,-87.26389412952217,-8.0,71.40000000000009,17.600000000000065,163.38029965695637,66.28024175223622,2.7361058704778287,60.0,2.0
532.6570870674834,-91.96379789721014,6.0,71.40000000000009,68.60000000000016,163.38029965695637,66.28024175223622,-1.9637978972101422,60.0,1.0
672.2327574426799,-90.68187253758457,0.0,71.40000000000009,98.5,163.38029965695637,66.28024175223622,-0.6818725375845673,60.0,1.0
264.1076359711854,-89.50817696015443,-8.0,71.40000000000009,17.600000000000065,160.24958198653997,66.96211428982079,0.4918230398455705,60.0,2.0
539.8443296963943,-92.05112197105302,7.0,71.40000000000009,68.60000000000016,160.24958198653997,66.96211428982079,-2.0511219710530213,60.0,1.0
672.2803583171153,-90.68182425525576,0.0,71.40000000000009,98.5,160.24958198653997,66.96211428982079,-0.6818242552557621,60.0,1.0
258.3760474371475,-91.79586113861183,-8.0,71.40000000000009,17.600000000000065,157.2066919414002,67.64393854507655,-1.7958611386118264,60.0,2.0
548.0222465471629,-92.10461461798805,8.0,71.40000000000009,68.60000000000016,157.2066919414002,67.64393854507655,-2.104614617988048,60.0,1.0
672.3279558214049,-90.6817759831819,0.0,71.40000000000009,98.5,157.2066919414002,67.64393854507655,-0.6817759831818933,60.0,1.0
252.8698563518055,-94.12401829018934,-8.0,71.40000000000009,17.600000000000065,154.25205416225106,68.32571452825846,-4.1240182901893405,60.0,2.0
556.1926580846961,-92.13684286466273,8.0,71.40000000000009,68.60000000000016,154.25205416225106,68.32571452825846,-2.136842864662725,60.0,1.0
672.3755499562643,-90.68172772135931,0.0,71.40000000000009,98.5,154.25205416225106,68.32571452825846,-0.6817277213593087,60.0,1.0
564.351838354565,-92.14876143890095,8.0,71.40000000000009,68.60000000000016,151.38608070530574,69.00744224961775,-2.148761438900948,60.0,1.0
672.4231407224092,-90.68167946978441,0.0,71.40000000000009,98.5,151.38608070530574,69.00744224961775,-0.6816794697844131,-60.0,1.0
572.4250400347487,-91.94122737675939,8.0,71.40000000000009,74.60000000000016,149.30339841762782,69.68912171940217,-1.941227376759386,60.0,1.0
672.449909048242,-90.51123397310445,0.0,71.40000000000009,88.5,149.30339841762782,69.68912171940217,-0.5112339731044528,-60.0,1.0
580.4202938233743,-91.6937965097714,8.0,71.40000000000009,74.60000000000016,147.94847010064416,70.20035569250663,-1.6937965097714027,-60.0,1.0
672.4618057399164,-90.3408141066419,0.0,71.40000000000009,88.5,147.94847010064416,70.20035569250663,-0.3408141066419006,60.0,1.0
588.432675224428,-91.70701499210939,8.0,71.40000000000009,74.60000000000016,146.28282290342645,70.54116979914852,-1.707014992109393,60.0,1.0
672.4803938993233,-90.42600727059536,0.0,71.40000000000009,88.5,146.28282290342645,70.54116979914852,-0.42600727059536325,60.0,1.0
596.4589686529787,-91.72165157367972,8.0,71.40000000000009,74.60000000000016,144.32616435222963,70.96717706974388,-1.721651573679722,60.0,1.0
672.5071599462633,-90.51119045032513,0.0,71.40000000000009,88.5,144.32616435222963,70.96717706974388,-0.511190450325131,60.0,1.0
604.4955383939606,-91.73429056658077,8.0,71.40000000000009,74.60000000000016,142.1025255854854,71.47836752006901,-1.7342905665807677,60.0,1.0
672.5435897984523,-90.59635940995236,0.0,71.40000000000009,88.5,142.1025255854854,71.47836752006901,-0.5963594099523561,60.0,1.0
612.5380689857539,-91.74170483599181,8.0,71.40000000000009,71.60000000000016,139.64031490913953,72.07472693002137,-1.7417048359918113,60.0,1.0
672.5911686745441,-90.68150916334355,0.0,71.40000000000009,88.5,139.64031490913953,72.07472693002137,-0.6815091633435486,60.0,1.0
620.5517535935437,-91.64856151139848,8.0,71.40000000000009,71.60000000000016,137.26881388111428,72.75623609336492,-1.6485615113984835,60.0,1.0
672.6387441851599,-90.68146095815803,0.0,71.40000000000009,88.5,137.26881388111428,72.75623609336492,-0.6814609581580271,60.0,1.0
628.5341054449954,-91.5406900975137,8.0,71.40000000000009,71.60000000000016,134.98835156834184,73.43769705152295,-1.5406900975137034,60.0,1.0
672.6863163310138,-90.68141276320016,0.0,71.40000000000009,88.5,134.98835156834184,73.43769705152295,-0.6814127632001572,-60.0,1.0
628.6527122572566,-91.40606768205122,0.0,70.40000000000009,71.00000000000017,133.34652096035745,74.11910981472312,-1.4060676820512157,-60.0,1.0
672.7130741846696,-90.51103397323543,0.0,70.40000000000009,87.9,133.34652096035745,74.11910981472312,-0.5110339732354277,-60.0,1.0
629.699083703091,-91.23780213764718,1.0,70.40000000000009,80.00000000000017,132.28632551188844,74.63014378795853,-1.2378021376471793,60.0,1.0
672.7249662224443,-90.340680783417,0.0,70.40000000000009,68.9,132.28632551188844,74.63014378795853,-0.3406807834169996,60.0,1.0
631.7359862428183,-91.3073382158097,2.0,70.40000000000009,80.00000000000017,130.98977117189384,74.97082457137553,-1.3073382158096933,60.0,1.0
671.9040623839905,-90.379533216209,-1.0,70.40000000000009,68.9,130.98977117189384,74.97082457137553,-0.3795332162089977,60.0,1.0
631.8616219315772,-91.47180824032323,0.0,70.40000000000009,63.40000000000017,129.47232493494346,75.35035778758454,-1.4718082403232273,-60.0,1.0
672.304393226471,-90.53996191143935,0.5,70.40000000000009,84.80000000000001,129.47232493494346,75.35035778758454,-0.5399619114393488,-60.0,1.0
631.9393304314766,-91.29446711665705,0.0,70.40000000000009,62.80000000000017,128.49720945008073,75.89031969902389,-1.2944671166570458,-60.0,1.0
672.7411705945232,-90.37437535001017,0.0,70.40000000000009,84.20000000000002,128.49720945008073,75.89031969902389,-0.374375350010169,-60.0,1.0
631.9746101885751,-91.1013917323198,0.0,70.40000000000009,62.200000000000166,128.02233593483743,76.26469504903406,-1.1013917323197973,-60.0,1.0
672.0082216836091,-90.11263931024618,-1.0,70.40000000000009,83.60000000000002,128.02233593483743,76.26469504903406,-0.11263931024618046,-60.0,1.0
631.9746101885751,-90.98875242207362,0.0,70.40000000000009,54.00000000000016,128.02233593483743,76.37733435928024,-0.9887524220736168,-60.0,1.0
672.0082216836091,-90.0,0.0,70.40000000000009,82.40000000000003,128.02233593483743,76.37733435928024,0.0,-60.0,1.0
631.9581450163789,-90.89810200062756,0.0,70.40000000000009,52.80000000000016,128.2578625276393,76.37733435928024,-0.89810200062756,-60.0,1.0
672.0089657217133,-89.91473952940908,0.0,70.40000000000009,81.20000000000005,128.2578625276393,76.37733435928024,0.08526047059092434,-60.0,1.0
631.9269848741702,-90.80205216790749,0.0,70.40000000000009,51.60000000000016,128.73180761711183,76.29207388868932,-0.8020521679074903,-60.0,1.0
672.0119418658919,-89.82947962520956,0.0,70.40000000000009,80.00000000000006,128.73180761711183,76.29207388868932,0.17052037479044202,-60.0,1.0
631.8831830981965,-90.70058679332304,0.0,70.40000000000009,34.400000000000155,129.45139620183113,76.12155351389887,-0.7005867933230405,-60.0,1.0
672.018638142103,-89.74422151454613,0.0,70.40000000000009,78.80000000000007,129.45139620183113,76.12155351389887,0.2557784854538738,-60.0,1.0
631.8290775582196,-90.5936837712761,0.0,70.40000000000009,33.20000000000015,130.4281734423339,75.865775028445,-0.5936837712761047,-60.0,1.0
672.0305424683961,-89.65896717957574,0.0,70.40000000000009,77.60000000000008,130.4281734423339,75.865775028445,0.3410328204242603,-60.0,1.0
631.7672925764545,-90.48131583926019,0.0,73.40000000000009,28.00000000000015,131.67798295547232,75.52474220802074,-0.4813158392601906,-60.0,1.0
672.0491425560833,-89.57371935713937,0.0,73.40000000000009,76.40000000000009,131.67798295547232,75.52474220802074,0.4262806428606325,-60.0,1.0
631.700741267955,-90.36345161689344,0.0,73.40000000000009,26.800000000000146,133.2209354013985,75.09846156516011,-0.3634516168934425,-60.0,1.0
672.0759257780081,-89.48848153815834,0.0,73.40000000000009,75.2000000000001,133.2209354013985,75.09846156516011,0.5115184618416606,-60.0,1.0
631.6326281770401,-90.24005686986449,0.0,72.40000000000009,22.600000000000144,135.08136610134306,74.58694310331845,-0.24005686986448893,60.0,1.0
672.112379003963,-89.40325796666689,0.0,72.40000000000009,74.00000000000011,135.08136610134306,74.58694310331845,0.5967420333331148,-60.0,1.0
631.5664520563878,-90.1110960028325,0.0,72.40000000000009,21.40000000000014,137.28778010304825,73.99020106998532,-0.11109600283249677,-60.0,1.0
672.1599884033316,-89.31805363839516,0.0,72.40000000000009,72.80000000000013,137.28778010304825,73.99020106998532,0.6819463616048438,-60.0,1.0
198.1979549634714,-94.8992926446613,8.0,72.40000000000009,1.6000000000000654,139.58556027599707,73.30825470838047,-4.899292644661301,-60.0,3.0
631.5063908022003,-90.0672625559036,0.0,72.40000000000009,29.200000000000138,139.58556027599707,73.30825470838047,-0.06726255590359642,-60.0,1.0
672.2075944307435,-89.31810193640669,0.0,72.40000000000009,55.60000000000012,139.58556027599707,73.30825470838047,0.6818980635933087,60.0,1.0
196.9432801601946,-91.53781039073806,8.0,72.40000000000009,1.6000000000000654,141.37717107790138,72.62635664478717,-1.5378103907380591,60.0,3.0
631.4564424201528,-90.20478346266441,0.0,72.40000000000009,28.000000000000135,141.37717107790138,72.62635664478717,-0.20478346266440894,60.0,1.0
672.2343713396148,-89.48860210620123,0.0,72.40000000000009,54.40000000000012,141.37717107790138,72.62635664478717,0.5113978937987724,60.0,1.0
196.5650170837211,-88.55654458736367,8.0,72.40000000000009,1.6000000000000654,142.60560374021156,72.1149587509884,1.4434554126363253,60.0,3.0
631.4191128519418,-90.35324215798148,0.0,72.40000000000009,26.800000000000132,142.60560374021156,72.1149587509884,-0.35324215798148373,-60.0,1.0
672.2462718456436,-89.65907662111445,0.0,72.40000000000009,50.20000000000012,142.60560374021156,72.1149587509884,0.3409233788855488,-60.0,1.0
196.97733894780086,-85.11384619152707,8.0,72.40000000000009,1.6000000000000654,144.16943065818623,71.77403537210286,4.886153808472926,-60.0,3.0
631.3783323227639,-90.24045838290301,0.0,72.40000000000009,9.600000000000133,144.16943065818623,71.77403537210286,-0.24045838290301447,-60.0,1.0
672.2648659645741,-89.57385614907048,0.0,72.40000000000009,58.000000000000114,144.16943065818623,71.77403537210286,0.42614385092952034,-60.0,1.0
631.3370351799398,-90.12211241984346,0.0,72.40000000000009,8.400000000000134,146.08835749227705,71.34789152117332,-0.12211241984346088,-60.0,1.0
672.29164059236,-89.4886456708555,0.0,72.40000000000009,56.80000000000011,146.08835749227705,71.34789152117332,0.5113543291444955,60.0,1.0
631.3054824907671,-90.27045605062064,0.0,72.40000000000009,7.200000000000134,147.4014149182101,70.83653719202884,-0.2704560506206377,-60.0,1.0
672.3035400846607,-89.6591056620324,0.0,72.40000000000009,55.60000000000011,147.4014149182101,70.83653719202884,0.3408943379675975,-60.0,1.0
631.2719324656739,-90.15755928838736,0.0,72.40000000000009,6.000000000000135,149.07080763268414,70.49564285406124,-0.1575592883873611,-60.0,1.0
672.3221326197487,-89.57389244756745,0.0,72.40000000000009,54.400000000000105,149.07080763268414,70.49564285406124,0.4261075524325548,-60.0,1.0
631.239325092797,-90.03908414104075,0.0,72.40000000000009,4.800000000000136,151.11608440473697,70.06953530162869,-0.03908414104074609,60.0,1.0
672.348904967032,-89.48868922437822,0.0,72.40000000000009,53.2000000000001,151.11608440473697,70.06953530162869,0.5113107756217801,60.0,1.0
631.2135738262206,-90.1873259223528,0.0,72.40000000000009,3.600000000000136,152.51310578572577,69.55822452600691,-0.1873259223527981,60.0,1.0
672.3608034458634,-89.65913469553021,0.0,72.40000000000009,52.0000000000001,152.51310578572577,69.55822452600691,0.34086530446978713,60.0,1.0
631.1983050503866,-90.3466525873111,0.0,72.40000000000009,2.400000000000136,153.22275321926702,69.21735922153712,-0.34665258731109816,60.0,1.0
672.3637780326711,-89.82956885579271,0.0,72.40000000000009,50.8000000000001,153.22275321926702,69.21735922153712,0.170431144207285,-60.0,1.0
631.1783599586282,-90.24476611619676,0.0,72.40000000000009,1.2000000000001356,154.29556276191158,69.04692807732982,-0.24476611619675737,60.0,1.0
672.3704708048733,-89.74435535716249,0.0,72.40000000000009,49.600000000000094,154.29556276191158,69.04692807732982,0.25564464283750965,60.0,1.0
672.3712144421168,-89.91478546462831,0.0,71.40000000000009,48.40000000000009,154.65732916480852,68.79128343449233,0.08521453537169066,60.0,1.0
671.7327015622471,-89.97700720938943,-1.0,71.40000000000009,48.40000000000009,154.4757528940164,68.70606889912062,0.02299279061057291,-60.0,1.0
670.4600950026577,-89.80433250872034,-2.0,71.40000000000009,48.40000000000009,154.7483977055424,68.68307610851006,0.19566749127966432,-60.0,1.0
668.5655829314476,-89.65154402843876,-3.0,71.40000000000009,48.40000000000009,155.39013265857716,68.4874086172304,0.3484559715612363,-60.0,1.0
668.0547717496967,-89.6909146314406,-1.0,71.40000000000009,48.40000000000009,156.41411414779236,68.13895264566915,0.30908536855939417,-60.0,1.0
668.2486054884682,-89.7182748860672,0.5,71.40000000000009,48.40000000000009,157.8292070060436,67.82986727710977,0.28172511393279365,-60.0,1.0
668.630695272965,-89.71744380584728,1.5,71.40000000000009,48.40000000000009,159.643265339251,67.54814216317696,0.2825561941527184,-60.0,1.0
669.2934427735551,-89.71431539017576,2.5,77.40000000000009,36.40000000000009,161.86541082369365,67.26558596902426,0.28568460982424426,-60.0,1.0
670.6628563804231,-89.69884397480583,3.5,77.40000000000009,36.40000000000009,164.50502536418946,66.9799013592,0.3011560251941745,-60.0,1.0
671.5860130165604,-89.51126560409516,0.0,77.40000000000009,35.15000000000009,167.57314330408633,66.67874533400584,0.48873439590484224,-60.0,1.0
671.6336597278904,-89.31751920285907,0.0,77.40000000000009,35.15000000000009,170.80278175316448,66.19001093810098,0.6824807971409257,60.0,1.0
671.6604595176641,-89.48816512186345,0.0,77.40000000000009,35.15000000000009,173.29022363354454,65.50753014096007,0.511834878136554,60.0,1.0
671.6723701921046,-89.65878532015932,0.0,77.40000000000009,35.15000000000009,174.9809690460122,64.99569526282352,0.3412146798406752,-60.0,1.0
671.6909801980966,-89.57349204948733,0.0,79.40000000000009,31.15000000000009,177.121348992069,64.65448058298284,0.4265079505126721,-60.0,1.0
671.7177777009326,-89.48820879828031,0.0,79.40000000000009,31.15000000000009,179.7300979849182,64.22797263247017,0.5117912017196886,-60.0,1.0
671.7542503620499,-89.4029398173619,0.0,79.40000000000009,31.15000000000009,182.829823901881,63.716181430750474,0.5970601826381028,-60.0,1.0
671.801885141356,-89.3176901104511,0.0,79.40000000000009,31.15000000000009,186.44692042715678,63.11912124811237,0.6823098895489039,-60.0,1.0
671.8495165433102,-89.31773848573756,0.0,79.40000000000009,15.150000000000091,190.14873300305692,62.43681135856347,0.6822615142624358,-60.0,1.0
671.8971445686309,-89.31778685073613,0.0,79.40000000000009,15.150000000000091,193.93473071799588,61.75454984430104,0.6822131492638732,-60.0,1.0
671.9447692180361,-89.31783520545054,0.0,79.40000000000009,15.150000000000091,197.80437083779339,61.072336695037166,0.6821647945494647,60.0,1.0
671.9715566000392,-89.48840208809885,0.0,79.40000000000009,15.150000000000091,200.76891687454884,60.3901719004877,0.5115979119011484,-60.0,1.0
672.0080154875236,-89.40316528868082,0.0,79.40000000000009,12.650000000000091,204.28175647968305,59.87857398858655,0.5968347113191754,-60.0,1.0
672.0556322801556,-89.31794774144774,0.0,79.40000000000009,12.650000000000091,208.36829196182362,59.28173927726738,0.682052258552261,-60.0,1.0
672.1032456992599,-89.3179960619612,0.0,79.40000000000009,12.650000000000091,212.5364063170241,58.599687018715116,0.6820039380388039,-60.0,1.0
672.1508557455534,-89.3180443722062,0.0,79.40000000000009,12.650000000000091,216.78550318651924,57.917683080676305,0.6819556277937977,-60.0,1.0
672.1984624197528,-89.31809267218637,0.0,79.40000000000009,12.650000000000091,221.11497486549627,57.235727452882514,0.681907327813633,-60.0,1.0
672.2460657225744,-89.31814096190537,0.0,81.40000000000009,8.650000000000091,225.52420239319383,56.55382012506888,0.681859038094629,-60.0,1.0
672.2936656547344,-89.31818924136681,0.0,81.40000000000009,8.650000000000091,224.67573944645343,145.87196108697424,0.6818107586331905,-60.0,1.0
672.3412622169487,-89.31823751057433,0.0,81.40000000000009,1.650000000000091,218.10733075775482,145.19015032834108,0.6817624894256653,-60.0,1.0
672.3888554099331,-89.31828576953157,0.0,81.40000000000009,1.650000000000091,211.59372658273728,144.50838783891538,0.6817142304684296,-60.0,1.0
671.8239620484704,-89.38571885235513,1.0,81.40000000000009,1.650000000000091,205.13584516991148,143.82667360844698,0.6142811476448742,-60.0,1.0
671.7462816007948,-89.33402784514954,0.0,81.40000000000009,1.650000000000091,198.72895785327856,143.2123924608021,0.6659721548504649,-60.0,1.0
671.7939169451405,-89.31768201714158,0.0,81.40000000000009,1.650000000000091,192.37818752878206,142.5464203059516,0.6823179828584216,-60.0,1.0
671.8415489120141,-89.31773039414938,0.0,81.40000000000009,1.650000000000091,186.08580133351765,141.86410232309322,0.682269605850621,-60.0,1.0
671.8891775021341,-89.31777876086866,0.0,81.40000000000009,1.650000000000091,179.852687390234,141.18183271724257,0.6822212391313371,-60.0,1.0
671.9368027162184,-89.31782711730317,0.0,81.40000000000009,1.650000000000091,173.6797252291751,140.49961147811123,0.6821728826968325,-60.0,1.0
671.313552248687,-89.38113619174,1.0,81.40000000000009,1.650000000000091,167.56778566644329,139.81743859541442,0.6188638082600022,-60.0,1.0
671.3612182966415,-89.317242235945,0.0,81.40000000000009,0.0,161.5119552520084,139.1985747871544,0.6827577640549976,60.0,1.0
671.3880289614574,-89.48795742800223,0.0,81.40000000000009,0.0,157.01712356463105,138.51581702309943,0.5120425719977675,60.0,1.0
671.399944468832,-89.65864686802466,0.0,80.40000000000009,0.0,154.04436794897669,138.00377445110166,0.3413531319753389,60.0,1.0
671.402923312634,-89.82932494852379,0.0,80.40000000000009,0.0,152.56598889685748,137.6624213191263,0.1706750514762092,60.0,1.0
671.402923312634,-90.0,0.0,80.40000000000009,0.0,152.56598889685748,137.49174626765011,0.0,-60.0,1.0
671.4036680215195,-89.91466266357205,0.0,80.40000000000009,0.0,151.8288088897126,137.49174626765011,0.08533733642795482,-60.0,1.0
671.4066468488011,-89.8293258950688,0.0,80.40000000000009,0.0,150.35646329811865,137.40640893122213,0.1706741049311944,-60.0,1.0
671.4133491618637,-89.74399092495678,0.0,80.40000000000009,0.0,148.15400284980404,137.23573482629095,0.2560090750432238,-60.0,1.0
671.4252642198912,-89.65865974075825,0.0,80.40000000000009,0.0,145.22955353346495,136.9797257512477,0.34134025924174694,60.0,1.0
671.4282429513602,-89.8293313847193,0.0,80.40000000000009,0.0,143.77548388472442,136.63838549200597,0.17066861528070376,60.0,1.0
671.4282429513602,-90.0,0.0,80.40000000000009,0.0,143.77548388472442,136.46771687672526,0.0,60.0,1.0
671.4289876321626,-90.08533411835161,0.0,80.40000000000009,0.0,144.50047028943533,136.46771687672526,-0.08533411835161075,60.0,1.0
671.431966347113,-90.1706676688428,0.0,80.40000000000009,0.0,145.952493124416,136.5530509950769,-0.17066766884279616,60.0,1.0
671.438668407436,-90.25599942114621,0.0,80.40000000000009,0.0,148.13666293244523,136.72371866391967,-0.255999421146214,60.0,1.0
671.4505830161671,-90.34132738796431,0.0,80.40000000000009,0.0,151.06111188364,136.97971808506588,-0.34132738796431283,-60.0,1.0
315.6077791884323,-25.79585698583751,-8.0,81.40000000000009,7.600000000000065,151.79627552593266,137.3210454730302,64.2041430141625,-60.0,2.0
317.58883499734446,-40.10990154081223,-8.0,81.40000000000009,7.600000000000065,149.0824920832661,119.57104547303021,49.89009845918777,60.0,2.0
317.6545206427948,-46.28891933127841,-8.0,81.40000000000009,7.600000000000065,148.71078322804968,111.82104547303021,43.71108066872159,-60.0,2.0
318.4259913787537,-53.8053460857791,-8.0,81.40000000000009,7.600000000000065,148.2754831635653,102.57104547303021,36.1946539142209,-60.0,2.0
319.73355296275247,-60.39617964667487,-8.0,81.40000000000009,7.600000000000065,148.06250303346332,94.07104547303021,29.603820353325133,-60.0,2.0
321.4382943528122,-66.05797779562955,-8.0,81.40000000000009,7.600000000000065,148.31916606038715,86.32104547303021,23.942022204370446,-60.0,2.0
323.441625247839,-70.79391148582486,-8.0,81.40000000000009,7.600000000000065,149.24569444345747,79.32104547303022,19.206088514175136,-60.0,2.0
325.61174084329184,-74.72737254651177,-7.335358843861755,81.40000000000009,4.600000000000065,150.9928085471727,73.07104547303021,15.272627453488226,-60.0,2.0
327.6481640188006,-78.09390414184271,-5.335358843861755,81.40000000000009,4.600000000000065,153.6635713880761,67.57104547303021,11.906095858157286,-60.0,2.0
329.3477349470775,-80.88924248581259,-3.335358843861755,81.40000000000009,4.600000000000065,157.31774100579392,62.82104547303021,9.110757514187412,-60.0,2.0
330.4403360152966,-83.2799484026708,-1.335358843861755,81.40000000000009,4.600000000000065,161.45944331135843,58.821045473030196,6.720051597329203,-60.0,2.0
330.7880310863261,-85.94930992861279,0.3323205780691225,81.40000000000009,4.600000000000065,166.0685003474594,54.821045473030196,4.0506900713872085,-60.0,2.0
330.1515919438734,-88.75595977046983,1.3323205780691225,81.40000000000009,4.600000000000065,171.12245725151774,50.82104547303018,1.244040229530171,-60.0,2.0
328.63129816452494,-88.90420737536249,2.3323205780691225,79.40000000000009,4.600000000000065,176.30986109339887,49.577005243500025,1.095792624637511,-60.0,2.0
326.0595391287784,-88.95464766857751,3.3323205780691225,79.40000000000009,4.600000000000065,181.61278586469624,48.481212618862514,1.0453523314224924,60.0,2.0
322.3102709668845,-89.31204325259719,4.3323205780691225,79.40000000000009,4.600000000000065,185.67127663647165,47.43586028743999,0.6879567474028079,60.0,2.0
317.3729511857563,-89.63867103703885,5.3323205780691225,79.40000000000009,4.600000000000065,188.4121152006933,46.747903540037186,0.3613289629611529,60.0,2.0
311.27551297974844,-89.94628448834577,6.3323205780691225,79.40000000000009,4.600000000000065,189.79169362306138,46.38657457707603,0.05371551165423227,60.0,2.0
304.06524032841645,-90.24811512328854,7.3323205780691225,79.40000000000009,4.600000000000065,189.79169362306138,46.332859065421815,-0.24811512328854235,60.0,2.0
296.11619991302354,-90.35778263305697,8.0,82.40000000000009,4.600000000000065,189.10436488154133,46.58097418871034,-0.35778263305697067,60.0,2.0
288.13303328137954,-90.4657219907594,8.0,82.40000000000009,4.600000000000065,187.73880546013947,46.93875682176733,-0.46572199075940546,60.0,2.0
280.1489483544588,-90.58261604638415,8.0,82.40000000000009,4.600000000000065,185.70835017947894,47.40447881252672,-0.5826160463841461,60.0,2.0
272.19451312451076,-90.70984026416461,8.0,82.40000000000009,4.600000000000065,183.03115828649558,47.987094858910865,-0.7098402641646118,60.0,2.0
264.2514452060549,-90.96272077035601,8.0,82.40000000000009,1.6000000000000654,179.73094901758034,48.69693512307549,-0.9627207703560146,60.0,2.0
256.3234061876362,-91.24606793447182,8.0,82.40000000000009,1.6000000000000654,175.8469891626418,49.659655893431506,-1.2460679344718244,60.0,2.0
248.41904409675746,-91.55653900814755,8.0,82.40000000000009,1.6000000000000654,171.43280121996293,50.90572382790333,-1.5565390081475527,60.0,2.0
240.5510289027274,-91.89754131202825,8.0,82.40000000000009,1.6000000000000654,166.5585305847836,52.46226283605087,-1.8975413120282525,60.0,2.0
232.69992545469302,-92.02685474509924,8.0,80.40000000000009,1.6000000000000654,161.89698452345695,54.35980414807911,-2.026854745099243,60.0,2.0
226.34842904982355,-92.13135289383202,6.521497183550288,80.40000000000009,1.6000000000000654,157.4683007089057,56.38665889317835,-2.131352893832016,60.0,2.0
263.27049507785165,165.65806884995425,8.0,86.40000000000009,44.40000000000009,129.26785377976964,58.51801178701038,255.65806884995425,60.0,2.0
272.6820758051597,162.24408500637446,8.0,86.40000000000009,44.40000000000009,125.0569062671323,53.01801178701038,252.24408500637446,60.0,2.0
282.66805566835654,159.6626422804293,8.0,86.40000000000009,44.40000000000009,119.73172947685775,48.26801178701035,249.6626422804293,-60.0,2.0
290.460906857852,157.67094250234987,8.0,86.40000000000009,44.40000000000009,115.43523419398961,44.26801178701035,247.67094250234987,-60.0,2.0
296.0339039407703,154.03775278354212,8.0,86.40000000000009,44.40000000000009,112.31648348944786,38.76801178701038,244.03775278354212,-60.0,2.0
